i,j,o,d,value
i5          ,i7          ,i7          ,i8          ,0.000000000000000
i5          ,i7          ,i8          ,i1          ,-0.000000002046657
i5          ,i7          ,i8          ,i2          ,-0.000000001996483
i5          ,i7          ,i8          ,i3          ,-0.000000001948061
i5          ,i7          ,i8          ,i4          ,-0.000000001848927
i5          ,i7          ,i8          ,i5          ,-0.000000002384948
i5          ,i7          ,i8          ,i6          ,0.000007803835022
i5          ,i7          ,i8          ,i7          ,0.000118881143901
i5          ,i7          ,i8          ,i8          ,0.000000000000000
i5          ,i8          ,i1          ,i1          ,0.000000000000000
i5          ,i8          ,i1          ,i2          ,-0.000000004239597
i5          ,i8          ,i1          ,i3          ,-0.000000000472810
i5          ,i8          ,i1          ,i4          ,0.000000002999161
i5          ,i8          ,i1          ,i5          ,0.000000000846474
i5          ,i8          ,i1          ,i6          ,-0.000000000155995
i5          ,i8          ,i1          ,i7          ,0.000000003858412
i5          ,i8          ,i1          ,i8          ,0.000000007897346
i5          ,i8          ,i2          ,i1          ,-0.000000004098913
i5          ,i8          ,i2          ,i2          ,0.000000000000000
i5          ,i8          ,i2          ,i3          ,-0.000000000390302
i5          ,i8          ,i2          ,i4          ,-0.000000004943400
i5          ,i8          ,i2          ,i5          ,0.000000001158824
i5          ,i8          ,i2          ,i6          ,-0.000000002583204
i5          ,i8          ,i2          ,i7          ,0.000000122659853
i5          ,i8          ,i2          ,i8          ,0.000000005286199
i5          ,i8          ,i3          ,i1          ,-0.000000000603784
i5          ,i8          ,i3          ,i2          ,-0.000000000463715
i5          ,i8          ,i3          ,i3          ,0.000000000000000
i5          ,i8          ,i3          ,i4          ,0.000000002396426
i5          ,i8          ,i3          ,i5          ,0.000000001165109
i5          ,i8          ,i3          ,i6          ,0.000000131230670
i5          ,i8          ,i3          ,i7          ,0.000043921126329
i5          ,i8          ,i3          ,i8          ,0.000000007654839
i5          ,i8          ,i4          ,i1          ,0.000000003177657
i5          ,i8          ,i4          ,i2          ,-0.000000005056414
i5          ,i8          ,i4          ,i3          ,0.000000003486086
i5          ,i8          ,i4          ,i4          ,0.000000000000000
i5          ,i8          ,i4          ,i5          ,0.000000002760041
i5          ,i8          ,i4          ,i6          ,0.000000006489274
i5          ,i8          ,i4          ,i7          ,0.000000202137665
i5          ,i8          ,i4          ,i8          ,0.000000017245729
i5          ,i8          ,i5          ,i1          ,0.000000015027165
i5          ,i8          ,i5          ,i2          ,0.000000013010295
i5          ,i8          ,i5          ,i3          ,0.000000013000626
i5          ,i8          ,i5          ,i4          ,0.000000013991656
i5          ,i8          ,i5          ,i5          ,0.000000000000000
i5          ,i8          ,i5          ,i6          ,0.000000221428432
i5          ,i8          ,i5          ,i7          ,0.000000000000000
i5          ,i8          ,i5          ,i8          ,0.000000024177225
i5          ,i8          ,i6          ,i1          ,-0.000000000173829
i5          ,i8          ,i6          ,i2          ,0.000000009233421
i5          ,i8          ,i6          ,i3          ,0.000000060464034
i5          ,i8          ,i6          ,i4          ,0.000000027764083
i5          ,i8          ,i6          ,i5          ,0.000000065937659
i5          ,i8          ,i6          ,i6          ,0.000000000000000
i5          ,i8          ,i6          ,i7          ,0.000000004742838
i5          ,i8          ,i6          ,i8          ,0.000012708336019
i5          ,i8          ,i7          ,i1          ,0.000000003489615
i5          ,i8          ,i7          ,i2          ,0.000000039012282
i5          ,i8          ,i7          ,i3          ,0.000068284739015
i5          ,i8          ,i7          ,i4          ,0.000000111223178
i5          ,i8          ,i7          ,i5          ,0.000000000000000
i5          ,i8          ,i7          ,i6          ,0.000000004716117
i5          ,i8          ,i7          ,i7          ,0.000000000000000
i5          ,i8          ,i7          ,i8          ,0.000732960541991
i5          ,i8          ,i8          ,i1          ,0.000000001313352
i5          ,i8          ,i8          ,i2          ,0.000000001037210
i5          ,i8          ,i8          ,i3          ,0.000000001589964
i5          ,i8          ,i8          ,i4          ,0.000000001983290
i5          ,i8          ,i8          ,i5          ,0.000000000534536
i5          ,i8          ,i8          ,i6          ,0.000000000000000
i5          ,i8          ,i8          ,i7          ,0.000000000000000
i5          ,i8          ,i8          ,i8          ,0.000000000000000
i6          ,i1          ,i1          ,i1          ,0.000000000000000
i6          ,i1          ,i1          ,i2          ,-0.000000004405963
i6          ,i1          ,i1          ,i3          ,-0.000000001119301
i6          ,i1          ,i1          ,i4          ,-0.000000001915359
i6          ,i1          ,i1          ,i5          ,-0.000000002234924
i6          ,i1          ,i1          ,i6          ,-0.000000002933763
i6          ,i1          ,i1          ,i7          ,-0.000000003090055
i6          ,i1          ,i1          ,i8          ,-0.000000001593122
i6          ,i1          ,i2          ,i1          ,-0.000000000968259
i6          ,i1          ,i2          ,i2          ,0.000000000000000
i6          ,i1          ,i2          ,i3          ,-0.000000001635933
i6          ,i1          ,i2          ,i4          ,-0.000000005743270
i6          ,i1          ,i2          ,i5          ,-0.000000001668285
i6          ,i1          ,i2          ,i6          ,-0.000000005397842
i6          ,i1          ,i2          ,i7          ,0.000000045878501
i6          ,i1          ,i2          ,i8          ,-0.000000000998167
i6          ,i1          ,i3          ,i1          ,0.000000001262182
i6          ,i1          ,i3          ,i2          ,-0.000000001631031
i6          ,i1          ,i3          ,i3          ,0.000000000000000
i6          ,i1          ,i3          ,i4          ,-0.000000002407044
i6          ,i1          ,i3          ,i5          ,-0.000000001813628
i6          ,i1          ,i3          ,i6          ,0.000000050608965
i6          ,i1          ,i3          ,i7          ,0.000063992329081
i6          ,i1          ,i3          ,i8          ,-0.000000001421872
i6          ,i1          ,i4          ,i1          ,0.000000000000000
i6          ,i1          ,i4          ,i2          ,-0.000000005816789
i6          ,i1          ,i4          ,i3          ,-0.000000002616426
i6          ,i1          ,i4          ,i4          ,0.000000000000000
i6          ,i1          ,i4          ,i5          ,-0.000000001917339
i6          ,i1          ,i4          ,i6          ,-0.000000003116421
i6          ,i1          ,i4          ,i7          ,0.000000072852772
i6          ,i1          ,i4          ,i8          ,-0.000000001753515
i6          ,i1          ,i5          ,i1          ,-0.000000000578010
i6          ,i1          ,i5          ,i2          ,-0.000000001598298
i6          ,i1          ,i5          ,i3          ,-0.000000001796689
i6          ,i1          ,i5          ,i4          ,-0.000000001876417
i6          ,i1          ,i5          ,i5          ,0.000000000000000
i6          ,i1          ,i5          ,i6          ,0.000000022046111
i6          ,i1          ,i5          ,i7          ,0.000000000000000
i6          ,i1          ,i5          ,i8          ,-0.000000001646142
i6          ,i1          ,i6          ,i1          ,0.000000043143645
i6          ,i1          ,i6          ,i2          ,0.000000019535631
i6          ,i1          ,i6          ,i3          ,0.000000100518250
i6          ,i1          ,i6          ,i4          ,0.000000031414315
i6          ,i1          ,i6          ,i5          ,0.000000149253764
i6          ,i1          ,i6          ,i6          ,0.000000000000000
i6          ,i1          ,i6          ,i7          ,-0.000000001005909
i6          ,i1          ,i6          ,i8          ,0.000006705783552
i6          ,i1          ,i7          ,i1          ,0.000000003473075
i6          ,i1          ,i7          ,i2          ,0.000000032307125
i6          ,i1          ,i7          ,i3          ,0.000070256496573
i6          ,i1          ,i7          ,i4          ,0.000000079356022
i6          ,i1          ,i7          ,i5          ,0.000000000000000
i6          ,i1          ,i7          ,i6          ,-0.000000002175175
i6          ,i1          ,i7          ,i7          ,0.000000000000000
i6          ,i1          ,i7          ,i8          ,0.000244715639473
i6          ,i1          ,i8          ,i1          ,0.000000000331962
i6          ,i1          ,i8          ,i2          ,-0.000000001327591
i6          ,i1          ,i8          ,i3          ,-0.000000001546400
i6          ,i1          ,i8          ,i4          ,-0.000000001815247
i6          ,i1          ,i8          ,i5          ,-0.000000001688584
i6          ,i1          ,i8          ,i6          ,0.000006028103008
i6          ,i1          ,i8          ,i7          ,0.000016539155202
i6          ,i1          ,i8          ,i8          ,0.000000000000000
i6          ,i2          ,i1          ,i1          ,0.000000000000000
i6          ,i2          ,i1          ,i2          ,-0.000000000420781
i6          ,i2          ,i1          ,i3          ,-0.000000000694386
i6          ,i2          ,i1          ,i4          ,-0.000000001948053
i6          ,i2          ,i1          ,i5          ,-0.000000002520183
i6          ,i2          ,i1          ,i6          ,-0.000000002955290
i6          ,i2          ,i1          ,i7          ,-0.000000003201548
i6          ,i2          ,i1          ,i8          ,-0.000000001304904
i6          ,i2          ,i2          ,i1          ,-0.000000004001991
